,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,yrs_renovated,sale_month
5630,4365200895,4/17/2015,364000.0,4,1.0,1210,7740,1.5,0.0,3,7,0.0,1922,0.0,98126,1100,0.0,4
5631,4027700321,10/28/2014,420000.0,3,1.75,2390,11242,1.0,0.0,3,7,1100.0,1959,0.0,98155,2270,0.0,10
5632,7923600250,5/15/2015,450000.0,5,2.0,1870,7344,1.5,0.0,3,7,0.0,1960,0.0,98007,1870,0.0,5
5633,8122100290,8/13/2014,392000.0,2,1.5,940,5000,1.0,0.0,4,7,130.0,1925,0.0,98126,940,0.0,8
5634,7224000980,6/10/2014,100000.0,4,1.0,1120,2685,1.0,0.0,3,5,260.0,1939,0.0,98055,1120,0.0,6
5635,9521100280,6/12/2014,480000.0,3,2.5,1250,1103,3.0,0.0,3,8,0.0,2005,0.0,98103,1250,0.0,6
5636,7875400050,8/27/2014,212000.0,3,1.5,1060,9225,1.0,0.0,4,7,0.0,1955,0.0,98003,1270,0.0,8
5637,6204420290,12/3/2014,560000.0,5,2.5,2410,8960,1.0,0.0,5,7,810.0,1978,0.0,98011,2410,0.0,12
5638,1041440050,4/28/2015,359950.0,5,2.75,2844,3990,2.0,0.0,3,8,0.0,2013,0.0,98092,2273,0.0,4
5639,1626069178,9/10/2014,535000.0,4,2.5,2200,110642,1.0,0.0,5,7,870.0,1979,0.0,98077,2290,0.0,9
5640,3342101937,4/10/2015,980000.0,5,4.0,3460,5400,2.0,0.0,3,10,630.0,2012,0.0,98056,1890,0.0,4
5641,9178601630,11/13/2014,720000.0,2,1.0,1580,2199,2.0,0.0,3,8,0.0,1921,1995.0,98103,2170,25.0,11
5642,5273200080,9/29/2014,619950.0,2,1.0,1520,5400,1.0,0.0,3,7,600.0,1951,0.0,98115,1600,0.0,9
5644,6820100010,6/16/2014,415000.0,4,2.0,1800,2970,1.0,0.0,4,7,800.0,1923,0.0,98115,1690,0.0,6
5645,3066400130,4/15/2015,672500.0,4,2.5,2650,11108,2.0,0.0,3,10,0.0,1987,0.0,98074,2650,0.0,4
5646,339600010,10/17/2014,352500.0,3,1.0,1000,4171,1.0,0.0,3,7,0.0,1985,0.0,98052,1090,0.0,10
5648,7283900010,2/23/2015,350000.0,3,1.0,1080,7000,1.0,0.0,4,6,0.0,1916,0.0,98133,1410,0.0,2
5649,1113000430,7/29/2014,152000.0,3,1.0,902,10464,1.0,0.0,3,7,0.0,1965,0.0,98198,1510,0.0,7
5650,5101405276,6/9/2014,378500.0,2,1.0,730,7528,1.0,0.0,3,7,0.0,1946,0.0,98115,1620,0.0,6
5652,2207200675,5/2/2014,419000.0,3,1.5,1570,6700,1.0,0.0,4,7,0.0,1956,0.0,98007,1570,0.0,5
5653,3622910190,5/21/2014,895000.0,5,3.0,2876,13927,1.0,0.0,4,9,906.0,1973,0.0,98040,3500,0.0,5
5654,9346930250,9/26/2014,668500.0,4,2.25,2290,9546,1.0,0.0,4,8,510.0,1976,0.0,98006,2360,0.0,9
5655,3886000010,8/21/2014,487000.0,2,2.5,1470,2533,2.0,0.0,3,8,0.0,2005,0.0,98033,1470,0.0,8
5656,6326000130,12/2/2014,538000.0,3,3.5,2620,10137,2.0,0.0,3,8,650.0,1992,0.0,98146,1960,0.0,12
5657,686900010,5/28/2014,898000.0,5,1.5,2680,28014,1.0,0.0,4,8,1230.0,1963,0.0,98004,2900,0.0,5
5658,1310000130,9/24/2014,315000.0,4,2.0,2020,7767,1.0,0.0,3,8,0.0,1995,0.0,98003,1940,0.0,9
5659,139000185,4/28/2015,800000.0,3,2.5,2100,4440,2.0,0.0,3,7,0.0,1945,0.0,98116,2100,0.0,4
5660,4039000050,7/14/2014,516130.0,3,1.75,1510,8250,1.0,0.0,4,8,0.0,1962,0.0,98008,1770,0.0,7
5661,9253900417,1/28/2015,1600000.0,3,2.5,2850,19593,1.5,1.0,3,10,1060.0,1978,0.0,98008,2850,0.0,1
5662,4128500380,4/27/2015,1200000.0,4,2.5,4280,12796,2.0,0.0,3,11,880.0,1999,0.0,98006,3520,0.0,4
5663,8159300050,3/12/2015,355425.0,4,2.5,3238,9112,1.0,0.0,4,8,1560.0,1979,0.0,98198,3056,0.0,3
5664,1338600185,6/24/2014,1160000.0,3,2.5,2740,5925,2.0,0.0,3,10,0.0,1913,1992.0,98112,2740,28.0,6
5665,7625703900,9/26/2014,689000.0,4,2.5,2020,9600,2.0,0.0,4,7,0.0,1954,0.0,98136,2250,0.0,9
5666,2767700022,1/13/2015,500000.0,3,3.25,1520,1500,3.0,0.0,3,7,0.0,2000,0.0,98107,1520,0.0,1
5667,3914000095,7/18/2014,430000.0,5,2.5,3860,42733,1.0,0.0,4,8,1560.0,1955,0.0,98001,2520,0.0,7
5668,7334501410,11/21/2014,299500.0,4,2.25,1600,15312,1.0,0.0,4,7,520.0,1979,0.0,98045,1620,0.0,11
5670,7933250050,10/28/2014,1420000.0,5,3.25,4020,4500,2.0,0.0,3,9,900.0,2010,0.0,98004,3550,0.0,10
5671,2600140500,12/16/2014,998000.0,4,2.25,2910,10189,2.0,0.0,3,9,0.0,1988,0.0,98006,2780,0.0,12
5672,3876810170,5/5/2015,329000.0,3,1.0,900,9600,1.0,0.0,4,7,0.0,1970,0.0,98072,1220,0.0,5
5673,3740000010,10/9/2014,575000.0,3,1.75,1720,5956,2.0,0.0,3,8,0.0,1981,0.0,98033,1620,0.0,10
5674,6895300050,10/2/2014,529900.0,5,2.25,3030,9430,2.0,0.0,4,8,430.0,1961,0.0,98133,2230,0.0,10
5675,6645900010,11/20/2014,1470000.0,4,2.5,3030,10189,1.0,0.0,3,9,650.0,2003,0.0,98004,1940,0.0,11
5676,9413600380,8/1/2014,725000.0,4,1.75,2190,9400,1.0,0.0,4,7,740.0,1962,0.0,98033,1980,0.0,8
5677,2115720500,10/23/2014,286000.0,3,2.5,1680,5000,2.0,0.0,3,8,?,1987,0.0,98023,1720,0.0,10
5678,2202500255,3/5/2015,335000.0,3,2.0,1210,9926,1.0,0.0,4,7,0.0,1954,2015.0,98006,1690,5.0,3
5679,2207100255,5/15/2014,395300.0,3,1.5,1120,7000,1.0,0.0,3,7,0.0,1955,0.0,98007,1470,0.0,5
5680,8035350010,7/15/2014,510000.0,4,2.75,3180,13348,2.0,0.0,3,8,160.0,2004,0.0,98019,3020,0.0,7
5681,1555300010,2/6/2015,203000.0,3,1.0,920,7500,1.0,0.0,4,7,0.0,1970,0.0,98032,1660,0.0,2
5682,6135300010,12/4/2014,248000.0,2,1.0,700,8301,1.0,0.0,3,6,0.0,1953,0.0,98155,1250,0.0,12
5684,4083306345,5/4/2015,1000000.0,4,1.5,2100,4560,1.5,0.0,4,8,0.0,1912,0.0,98103,1930,0.0,5
5685,1453602360,4/6/2015,1000000.0,3,1.0,1540,24500,1.5,0.0,3,7,0.0,1949,0.0,98125,1540,0.0,4
5687,1423800380,3/12/2015,309950.0,4,1.75,1450,10074,1.0,0.0,4,7,0.0,1966,0.0,98058,1340,0.0,3
5688,2113701100,8/26/2014,294010.0,3,1.75,1550,4057,1.0,0.0,3,6,720.0,1945,0.0,98106,1100,0.0,8
5689,3578401060,12/16/2014,345000.0,3,2.25,1920,9672,2.0,0.0,4,8,0.0,1984,0.0,98074,1950,0.0,12
5690,3578401060,5/4/2015,625000.0,3,2.25,1920,9672,2.0,0.0,4,8,0.0,1984,0.0,98074,1950,0.0,5
5691,7691800020,7/9/2014,660000.0,4,2.5,2510,4543,2.0,0.0,3,8,?,2002,0.0,98075,2550,0.0,7
5692,8682230950,3/17/2015,559000.0,2,2.0,1660,4500,1.0,0.0,3,8,0.0,2003,0.0,98053,1670,0.0,3
5693,7202360010,7/7/2014,866000.0,4,3.25,3990,9786,2.0,0.0,3,9,0.0,2004,0.0,98053,3920,0.0,7
5695,5540000010,8/15/2014,259950.0,3,1.5,1350,7827,1.0,0.0,4,7,0.0,1968,0.0,98030,1900,0.0,8
5696,1552800010,3/11/2015,352000.0,5,2.75,2980,9838,1.0,0.0,3,7,1270.0,1968,0.0,98030,2240,0.0,3
5697,1118002000,6/24/2014,2470000.0,5,4.75,6390,13180,2.0,0.0,3,10,1830.0,1940,0.0,98112,4010,0.0,6
5698,8564600080,11/6/2014,395000.0,3,2.0,1590,10229,1.0,0.0,3,7,0.0,1966,0.0,98034,1320,0.0,11
5699,1446800660,3/16/2015,276500.0,4,1.75,1400,6650,1.5,0.0,4,6,0.0,1942,0.0,98168,1120,0.0,3
5700,2624079022,10/20/2014,530000.0,3,2.25,1880,100623,1.5,0.0,3,8,0.0,1987,2007.0,98024,2520,13.0,10
5701,5051800130,7/24/2014,798000.0,4,3.25,3500,10260,2.0,0.0,3,10,0.0,1987,0.0,98008,3500,0.0,7
5702,7940700190,8/13/2014,380000.0,2,2.0,1370,5756,1.0,0.0,3,8,0.0,1986,0.0,98034,1380,0.0,8
5703,5422810010,8/19/2014,350000.0,4,2.5,2810,10433,2.0,0.0,3,8,0.0,2001,0.0,98022,2640,0.0,8
5704,3529200190,5/14/2014,325000.0,3,2.5,2220,6049,2.0,0.0,4,8,0.0,1990,0.0,98031,1980,0.0,5
5705,8944320280,4/2/2015,336000.0,3,2.5,2110,4549,2.0,0.0,4,8,0.0,1989,0.0,98042,2110,0.0,4
5706,3222069153,10/24/2014,286900.0,3,2.25,1720,17235,1.0,0.0,4,7,280.0,1974,0.0,98042,1990,0.0,10
5707,7211300050,9/30/2014,472000.0,5,2.25,1780,7245,1.0,0.0,4,8,450.0,1976,0.0,98052,1780,0.0,9
5712,8663280080,12/23/2014,405000.0,3,2.0,1660,8174,1.0,0.0,3,7,830.0,1981,0.0,98034,1610,0.0,12
5713,98000980,4/27/2015,1100000.0,4,3.5,4570,16219,2.0,0.0,3,11,0.0,2002,0.0,98075,4700,0.0,4
5714,1796100010,9/11/2014,555000.0,3,3.0,3760,188760,1.0,0.0,4,10,1120.0,1979,0.0,98092,2820,0.0,9
5715,2781280290,4/27/2015,305000.0,3,2.5,1610,3516,2.0,0.0,3,8,0.0,2006,0.0,98055,1610,0.0,4
5716,1448800010,9/1/2014,289950.0,3,2.25,1740,9370,1.0,0.0,3,7,350.0,1992,0.0,98198,1740,0.0,9
5717,1526079026,8/13/2014,487500.0,5,3.5,3530,218472,2.0,0.0,3,7,1150.0,1999,0.0,98019,2110,0.0,8
5719,1788800630,2/25/2015,185000.0,3,1.0,840,12091,1.0,0.0,3,6,0.0,1959,0.0,98023,840,0.0,2
5721,7972600670,6/24/2014,339000.0,4,2.0,2470,5080,1.5,0.0,3,6,500.0,1948,1988.0,98106,1060,32.0,6
5722,4077800094,2/2/2015,675000.0,4,1.75,2220,7230,1.0,0.0,3,8,940.0,1950,0.0,98125,2210,0.0,2
5723,9834200440,6/24/2014,615000.0,3,1.75,1720,4080,1.0,0.0,4,7,760.0,1924,0.0,98144,1660,0.0,6
5724,1245002125,6/4/2014,837500.0,4,2.5,2700,9320,2.0,0.0,4,8,0.0,1994,0.0,98033,2120,0.0,6
5725,5634500170,8/19/2014,250000.0,2,1.0,950,11835,1.0,0.0,3,5,0.0,1932,0.0,98028,1690,0.0,8
5728,2895600095,7/16/2014,550000.0,3,2.5,2290,6328,2.0,0.0,3,8,0.0,2001,0.0,98146,1600,0.0,7
5729,2921079027,9/24/2014,400000.0,4,2.5,2170,204296,1.0,0.0,4,7,0.0,1980,0.0,98022,1760,0.0,9
5730,524059323,2/19/2015,990400.0,3,2.5,2100,4097,2.0,0.0,3,9,0.0,2008,0.0,98004,1820,0.0,2
5731,824069173,8/21/2014,600000.0,3,2.5,2320,52272,1.5,0.0,3,8,0.0,1974,0.0,98075,2200,0.0,8
5732,2678100005,2/12/2015,325000.0,2,1.0,1120,6236,1.0,0.0,4,6,0.0,1954,0.0,98155,1340,0.0,2
5733,2025700080,7/10/2014,265000.0,3,2.5,1530,6000,2.0,0.0,4,7,0.0,1991,0.0,98038,1360,0.0,7
5734,6613000585,1/8/2015,1620000.0,3,2.5,3490,9362,1.0,0.0,5,9,1720.0,1960,0.0,98105,3640,0.0,1
5735,2597000006,3/9/2015,347500.0,3,1.5,1180,8353,1.0,0.0,3,7,0.0,1960,0.0,98155,1710,0.0,3
5736,1923300170,1/9/2015,629000.0,5,2.0,2050,3000,1.5,0.0,3,7,580.0,1912,1984.0,98103,1560,36.0,1
5737,1224049005,7/8/2014,1090000.0,2,2.0,2360,11340,1.5,0.0,3,9,0.0,1997,0.0,98040,3030,0.0,7
5738,4123840050,6/30/2014,397500.0,4,2.5,2570,7859,2.0,0.0,3,8,0.0,1992,0.0,98038,2150,0.0,6
5739,1937300280,10/30/2014,404500.0,2,1.0,1270,3700,1.5,0.0,3,7,0.0,1909,0.0,98144,1980,0.0,10
5740,9183703376,5/13/2014,225000.0,3,1.5,1250,7500,1.0,0.0,3,7,0.0,1967,0.0,98030,1260,0.0,5
5741,9542801310,5/13/2015,267000.0,3,2.25,2510,9900,1.0,0.0,3,8,900.0,1978,0.0,98023,1940,0.0,5
5742,2771104830,6/11/2014,800000.0,4,3.75,2690,4000,2.0,0.0,4,9,570.0,1909,1989.0,98119,2830,31.0,6
5743,7967650010,2/10/2015,339000.0,4,2.5,2900,6918,2.0,0.0,3,8,0.0,2001,0.0,98001,2720,0.0,2
5744,6744701310,4/15/2015,1850000.0,4,2.5,3830,11972,1.0,1.0,3,11,1460.0,1981,0.0,98155,3080,0.0,4
5745,3131201310,9/30/2014,525000.0,5,1.0,1280,3876,1.5,0.0,3,7,0.0,1923,0.0,98105,1420,0.0,9
5746,3630180500,10/6/2014,1150000.0,5,3.5,4350,6218,2.0,0.0,3,10,830.0,2007,0.0,98027,3260,0.0,10
5748,3274800460,5/20/2014,387000.0,2,2.25,1230,1280,2.0,0.0,3,8,270.0,2012,0.0,98144,1130,0.0,5
5749,1939000010,6/19/2014,720000.0,4,2.5,2440,34290,2.0,0.0,3,9,0.0,1987,0.0,98053,2860,0.0,6
5750,4139490190,7/11/2014,1500000.0,4,3.5,4410,12426,2.0,0.0,3,12,990.0,1996,0.0,98006,4090,0.0,7
5751,6381500170,8/26/2014,235000.0,2,1.0,910,7617,1.0,0.0,3,6,0.0,1936,0.0,98125,1310,0.0,8
5752,6381500170,1/16/2015,365000.0,2,1.0,910,7617,1.0,0.0,3,6,0.0,1936,0.0,98125,1310,0.0,1
5753,1954420170,5/21/2014,368250.0,3,2.5,2150,7484,2.0,0.0,3,8,0.0,1988,0.0,98074,2150,0.0,5
5754,1954420170,11/13/2014,580000.0,3,2.5,2150,7484,2.0,0.0,3,8,0.0,1988,0.0,98074,2150,0.0,11
5755,623059016,7/17/2014,1100000.0,4,3.25,3190,11774,2.0,1.0,3,8,580.0,1956,1991.0,98178,2240,29.0,7
5756,6181400470,1/27/2015,215000.0,4,2.5,2130,4496,2.0,0.0,3,7,0.0,2004,0.0,98001,3220,0.0,1
5757,3904920980,9/9/2014,648000.0,4,2.5,2740,9959,2.0,0.0,3,9,?,1989,0.0,98029,2630,0.0,9
5758,7215730430,9/3/2014,705000.0,4,3.0,3150,9318,2.0,0.0,3,9,0.0,2001,0.0,98075,3150,0.0,9
5760,2877100235,12/22/2014,650000.0,5,2.0,2400,3500,1.5,0.0,3,8,500.0,1911,0.0,98103,1520,0.0,12
5761,7893202340,7/21/2014,335000.0,4,2.25,2280,7500,1.0,0.0,4,7,1140.0,1963,0.0,98198,1660,0.0,7
5763,1939120050,3/3/2015,638250.0,4,2.5,2460,8029,2.0,0.0,3,9,0.0,1989,0.0,98074,2420,0.0,3
5764,9197800010,10/17/2014,1460000.0,4,3.5,4200,14353,2.0,0.0,3,12,560.0,1996,0.0,98040,3750,0.0,10
5767,2228900161,10/8/2014,499950.0,3,2.25,2880,7200,1.0,0.0,3,8,1170.0,1970,0.0,98133,1880,0.0,10
5769,1775800280,2/26/2015,310000.0,5,2.0,2900,11970,2.0,0.0,4,7,0.0,1969,0.0,98072,1260,0.0,2
5770,263000050,10/31/2014,730000.0,3,2.5,2160,8809,1.0,0.0,3,9,620.0,2014,0.0,98103,930,0.0,10
5771,1870400470,11/13/2014,637800.0,4,1.75,2250,4750,1.5,0.0,4,7,830.0,1924,0.0,98115,1930,0.0,11
5773,2426039130,6/10/2014,417500.0,4,1.0,1390,10800,1.5,0.0,4,7,0.0,1941,0.0,98177,1390,0.0,6
5775,1954440050,7/25/2014,550000.0,4,2.5,2050,8683,2.0,0.0,3,8,0.0,1987,0.0,98074,2010,0.0,7
5776,2224079001,1/26/2015,625700.0,3,2.0,2570,159865,1.0,0.0,5,7,0.0,1968,0.0,98024,2010,0.0,1
5777,200520080,8/1/2014,595000.0,3,2.5,2660,10637,2.0,0.0,3,9,0.0,1991,0.0,98011,2590,0.0,8
5779,5707500050,7/18/2014,739375.0,5,3.0,2640,3200,2.0,0.0,4,7,500.0,1906,0.0,98112,1540,0.0,7
5780,8929000130,7/8/2014,357562.0,2,1.75,1210,1032,2.0,0.0,3,8,0.0,2014,0.0,98029,1210,0.0,7
5781,2944000170,6/11/2014,1010000.0,4,2.5,3760,29224,2.0,0.0,3,11,0.0,1987,0.0,98052,3930,0.0,6
5782,8682262330,9/30/2014,455000.0,2,1.75,1350,4286,1.0,0.0,3,8,0.0,2004,0.0,98053,1440,0.0,9
5783,4167800130,5/1/2015,310000.0,5,2.25,2600,9600,1.0,0.0,4,8,790.0,1969,0.0,98023,2070,0.0,5
5784,1624079088,8/11/2014,415000.0,3,2.75,3900,111514,2.0,0.0,3,6,440.0,1967,0.0,98024,2460,0.0,8
5785,7370600050,8/19/2014,452000.0,2,1.0,1340,8100,1.0,0.0,3,8,0.0,1950,0.0,98177,1680,0.0,8
5786,2025059134,1/13/2015,810000.0,3,2.0,1760,16928,1.0,0.0,3,7,0.0,1953,0.0,98004,3430,0.0,1
5787,7522500020,5/27/2014,730001.0,3,2.0,1840,4750,1.0,0.0,5,7,830.0,1951,0.0,98117,1760,0.0,5
5789,8032700010,7/16/2014,665000.0,3,2.5,1730,3000,2.0,0.0,3,8,0.0,1996,0.0,98103,1730,0.0,7
5791,3276930050,7/28/2014,699950.0,3,2.5,3370,36218,2.0,0.0,4,9,0.0,1988,0.0,98075,2980,0.0,7
5792,3211230080,7/28/2014,424000.0,3,2.5,2200,34680,2.0,0.0,3,9,0.0,1985,0.0,98092,2560,0.0,7
5793,7519000471,6/25/2014,657000.0,4,2.5,2180,3375,1.5,0.0,4,7,760.0,1926,0.0,98117,1560,0.0,6
5795,2770604103,7/31/2014,450000.0,3,2.5,1530,762,2.0,0.0,3,8,480.0,2007,0.0,98119,1610,0.0,7
5796,3581000020,9/26/2014,350000.0,3,1.0,1180,7455,1.0,0.0,4,7,0.0,1964,0.0,98034,1450,0.0,9
5797,9432750190,11/12/2014,460000.0,4,2.5,2080,17532,2.0,0.0,3,9,0.0,1996,0.0,98059,2550,0.0,11
5798,1622059088,6/26/2014,385000.0,4,2.5,3200,22651,1.0,0.0,5,8,?,1970,0.0,98031,2030,0.0,6
5799,5559900080,11/4/2014,272000.0,4,2.25,1880,6160,2.0,0.0,3,7,0.0,1993,0.0,98023,1580,0.0,11
5800,7202260780,1/20/2015,535000.0,3,2.5,2510,5544,2.0,0.0,3,7,0.0,2001,0.0,98053,2660,0.0,1
5801,8651410950,4/30/2015,216500.0,2,1.0,1060,5200,1.0,0.0,3,6,0.0,1969,0.0,98042,910,0.0,4
5802,7843500080,2/25/2015,325000.0,3,2.5,2130,12245,2.0,0.0,3,8,0.0,1989,0.0,98042,1910,0.0,2
5803,3205400290,4/6/2015,420200.0,3,1.75,1320,7280,1.0,0.0,3,7,0.0,1968,0.0,98034,1370,0.0,4
5804,7129300420,12/2/2014,258000.0,3,1.75,1040,5650,1.0,0.0,5,6,0.0,1951,0.0,98178,1290,0.0,12
5806,2919200280,12/8/2014,720168.0,4,2.25,2120,3794,2.0,0.0,4,7,700.0,1926,0.0,98117,1420,0.0,12
5807,2769602880,10/2/2014,652000.0,3,2.0,2130,5000,1.5,0.0,5,7,800.0,1925,0.0,98107,2010,0.0,10
5808,8078440050,7/30/2014,569500.0,4,2.5,2340,8248,2.0,0.0,3,8,0.0,1989,0.0,98074,2140,0.0,7
5809,1922069071,4/24/2015,411000.0,4,1.75,2250,292288,1.0,0.0,4,7,0.0,1963,0.0,98042,1550,0.0,4
5810,7518502945,5/19/2014,524950.0,3,1.75,1890,3825,1.0,0.0,3,7,600.0,1974,0.0,98117,1320,0.0,5
5811,7568700480,3/23/2015,153000.0,2,1.0,1140,10152,1.0,0.0,3,6,380.0,1942,0.0,98155,1340,0.0,3
5812,9577800005,10/22/2014,775000.0,3,2.5,2780,5467,2.0,0.0,3,9,?,2000,0.0,98126,2630,0.0,10
5813,7436050170,1/12/2015,338500.0,4,2.5,2390,6111,2.0,0.0,3,8,0.0,1997,0.0,98030,2520,0.0,1
5814,7200001259,5/1/2015,570000.0,3,1.75,2390,9000,1.0,0.0,3,8,890.0,1975,0.0,98052,2040,0.0,5
5816,1934800086,11/20/2014,435000.0,2,2.5,1560,1222,2.0,0.0,3,8,480.0,2008,0.0,98122,1560,0.0,11
5818,7430500415,7/25/2014,540000.0,2,1.0,1120,7500,1.0,0.0,4,7,0.0,1971,0.0,98008,3040,0.0,7
5819,1622049182,6/25/2014,386000.0,4,2.25,2050,9583,2.0,0.0,3,8,280.0,1965,0.0,98198,2230,0.0,6
5820,7749500250,8/27/2014,265000.0,5,2.25,2600,8075,1.5,0.0,4,8,0.0,1969,0.0,98092,2200,0.0,8
5821,1773101159,1/7/2015,250000.0,3,2.25,1050,572,2.0,0.0,3,7,310.0,2006,0.0,98106,1260,0.0,1
5822,9829200250,1/5/2015,1700000.0,3,2.0,2600,6600,2.0,0.0,3,10,670.0,1970,2014.0,98122,2670,6.0,1
5823,3303860130,12/3/2014,455000.0,4,2.5,2811,7251,2.0,0.0,3,9,0.0,2009,0.0,98038,3040,0.0,12
5824,9359100500,5/27/2014,1800000.0,4,3.25,4060,13000,2.0,0.0,3,11,0.0,2000,0.0,98040,3220,0.0,5
5825,1250203860,10/30/2014,759000.0,3,2.0,2260,7200,1.0,0.0,3,7,1130.0,1941,0.0,98144,2260,0.0,10
5826,2386000170,3/26/2015,970000.0,4,2.75,4430,74358,2.0,0.0,3,10,0.0,1990,0.0,98053,3820,0.0,3
5827,2600000050,8/27/2014,690000.0,3,2.25,2430,8327,1.0,0.0,4,9,1000.0,1978,0.0,98006,2550,0.0,8
5828,7856640170,7/8/2014,789900.0,3,2.5,3420,25150,1.0,0.0,4,10,1670.0,1987,0.0,98006,2900,0.0,7
5829,5540800130,3/18/2015,447500.0,2,1.0,1180,5100,1.5,0.0,3,7,0.0,1926,0.0,98103,980,0.0,3
5830,7955060010,6/13/2014,440000.0,4,2.25,2010,7575,1.0,0.0,3,7,790.0,1974,0.0,98034,1820,0.0,6
5831,7760400470,4/14/2015,278000.0,3,2.0,1230,7789,1.0,0.0,3,7,0.0,1994,0.0,98042,1470,0.0,4
5832,9551202130,7/14/2014,980000.0,5,2.5,2750,6000,1.5,0.0,3,8,1000.0,1904,1994.0,98103,1520,26.0,7
5833,4345000050,6/30/2014,245000.0,3,2.75,1300,14197,1.0,0.0,3,7,440.0,1996,0.0,98030,1550,0.0,6
5834,7334501440,10/21/2014,287000.0,3,1.5,1150,11475,1.0,0.0,3,7,0.0,1971,0.0,98045,1640,0.0,10
5835,1523069215,6/3/2014,435000.0,3,1.75,2220,132858,1.0,0.0,3,7,1110.0,1988,0.0,98027,2130,0.0,6
5836,5525400430,7/15/2014,585000.0,3,2.5,2050,11690,2.0,0.0,4,9,0.0,1989,0.0,98059,2410,0.0,7
5837,871001611,7/1/2014,616000.0,4,1.75,1700,5846,1.0,0.0,3,8,0.0,1957,0.0,98199,1480,0.0,7
5839,1982200675,5/6/2015,860000.0,4,2.75,2720,3840,2.0,0.0,3,8,930.0,1920,2009.0,98107,1360,11.0,5
5840,1201500010,3/30/2015,833000.0,4,2.5,2190,12690,1.0,0.0,3,8,1020.0,1973,0.0,98033,2630,0.0,3
5841,1822360080,12/11/2014,565000.0,4,2.75,2730,6856,2.0,0.0,3,8,0.0,2003,0.0,98072,2520,0.0,12
5842,4113800500,2/12/2015,572500.0,3,2.5,2490,7589,2.0,0.0,3,9,0.0,1991,0.0,98056,2500,0.0,2
5843,4299700095,5/16/2014,254000.0,4,2.0,1510,4235,1.0,0.0,3,7,0.0,1955,0.0,98108,1510,0.0,5
5844,3585900500,4/2/2015,1530000.0,4,4.25,4720,21000,3.0,0.0,5,11,0.0,1971,0.0,98177,3010,0.0,4
5845,326069026,1/21/2015,900000.0,4,3.0,3810,217800,2.0,0.0,3,9,0.0,2003,0.0,98077,2580,0.0,1
5846,4070700290,2/26/2015,899000.0,3,2.5,1950,3730,2.0,0.0,3,9,0.0,1996,0.0,98033,2080,0.0,2
5847,7625703800,4/24/2015,560000.0,3,2.0,1300,6000,1.0,0.0,5,7,0.0,1943,0.0,98136,1230,0.0,4
5849,2877103070,2/23/2015,775000.0,4,2.5,2040,5000,1.5,0.0,5,7,860.0,1924,0.0,98117,1540,0.0,2
5850,421000185,6/11/2014,200000.0,2,1.0,700,4700,1.0,0.0,5,5,0.0,1953,0.0,98056,960,0.0,6
5851,2113700825,7/31/2014,172000.0,3,1.0,970,4700,1.0,0.0,4,6,250.0,1943,0.0,98106,1560,0.0,7
5852,623049093,5/22/2014,219900.0,3,1.0,910,6000,1.0,0.0,2,6,0.0,1956,0.0,98146,1090,0.0,5
5853,4348800080,7/11/2014,641200.0,3,1.0,1060,9123,1.0,0.0,3,7,0.0,1952,0.0,98004,1620,0.0,7
5854,3762900010,7/15/2014,473000.0,5,3.25,2180,7200,2.0,0.0,4,7,0.0,1982,0.0,98034,1840,0.0,7
5855,3578401700,7/1/2014,540000.0,3,1.75,2050,9580,1.0,0.0,3,8,650.0,1984,0.0,98074,1740,0.0,7
5856,1211000280,5/4/2015,295000.0,2,1.0,750,4500,1.0,0.0,3,6,0.0,1945,0.0,98122,1540,0.0,5
5857,1324300091,5/28/2014,370000.0,3,1.0,800,2296,1.0,0.0,4,6,0.0,1908,0.0,98103,1480,0.0,5
5858,4141800285,7/14/2014,1730000.0,4,2.25,3470,8000,1.5,0.0,3,9,1110.0,1906,0.0,98122,3010,0.0,7
5859,1524079088,5/9/2014,275000.0,3,1.5,1390,48257,1.0,0.0,3,6,0.0,1922,0.0,98024,1440,0.0,5
5860,9320900420,10/14/2014,89000.0,3,1.0,900,4750,1.0,0.0,4,6,0.0,1969,0.0,98023,900,0.0,10
5862,1196002948,2/18/2015,490000.0,3,2.5,2410,11900,1.0,0.0,4,9,810.0,1989,0.0,98023,3090,0.0,2
5864,3416601045,6/23/2014,345000.0,3,1.0,1140,4200,2.0,0.0,4,7,0.0,1904,0.0,98144,1510,0.0,6
5865,9828701650,11/25/2014,399000.0,2,1.0,700,3400,1.0,0.0,3,6,0.0,1946,0.0,98112,1570,0.0,11
5866,6071300500,8/15/2014,550000.0,4,2.5,2060,9719,1.0,0.0,4,8,740.0,1960,0.0,98006,2050,0.0,8
5867,6072760670,12/3/2014,652450.0,3,2.25,2230,11835,1.0,0.0,5,8,600.0,1974,0.0,98006,2190,0.0,12
5868,9141100255,4/29/2015,438000.0,2,2.25,1950,29347,1.0,0.0,3,8,600.0,1953,0.0,98133,2125,0.0,4
5870,2787720170,9/29/2014,395000.0,4,2.5,2130,11733,1.0,0.0,5,7,800.0,1969,0.0,98059,1800,0.0,9
5871,9826701735,11/12/2014,449950.0,3,2.0,1880,3048,2.0,0.0,4,7,0.0,1902,0.0,98122,1680,0.0,11
